event_id,home_team,away_team,match_date,score,player_id,player_name,position,x,y
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,47.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,58.0,2.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,60.0,12.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,46.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,40.0,12.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,15.0,33.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,24.0,8.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,52.0,24.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,47.0,23.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,18.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,31.0,7.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,34.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,85.0,17.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,30.0,12.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,37.0,14.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,35.0,0.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,29.0,22.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,34.0,14.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,43.0,11.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,63.0,11.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,76.0,26.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,26.0,25.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,56.0,5.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,51.0,37.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,52.0,38.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,827212,Jules Koundé,D,72.0,33.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,41.0,29.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,43.0,32.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,32.0,32.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,21.0,39.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,31.0,18.0
